13,12,80
13,12,80
13,12,80
13,12,80
13,47,40
5,41,91
5,27,251
10,16,144
10,47,202
10,16,13
5,41,91
10,16,13
13,47,147
13,12,147
13,47,40
13,47,40
13,47,40
13,47,40
13,47,40
13,47,40
13,47,40
13,47,40
10,47,85
10,47,85
10,47,85
10,47,85
13,47,40
10,47,85
10,47,85
10,47,85
10,47,85
10,47,202
10,47,202
10,16,202
10,16,202
10,16,202
10,16,42
10,16,42
10,16,42
10,16,42
10,16,42
10,16,42
10,16,13
10,16,13
10,16,13
10,16,13
10,16,13
10,16,13
10,16,13
10,16,13
10,16,144
10,16,144
10,41,38
11,19,125
11,30,95
11,30,75
11,30,75
11,30,75
11,30,182
11,30,75
11,30,75
11,19,182
11,19,133
11,6,133
11,6,245
11,6,133
11,30,182
11,30,75
11,19,133
5,6,89
5,6,135
5,27,135
5,6,135
5,6,89
5,6,89
5,27,25
5,27,25
5,27,251
5,27,135
11,30,75
11,19,133
11,6,245
11,19,182
11,19,125
11,6,245
5,6,89
11,6,133
11,19,125
8,38,199
12,26,41
12,58,244
9,58,53
9,42,5
9,25,86
3,25,159
3,25,209
3,25,209
3,25,209
3,25,159
3,25,159
3,25,159
3,25,159
9,37,5
9,37,5
3,25,209
3,25,159
3,36,159
3,36,73
3,25,209
3,36,73
3,36,73
3,36,73
3,36,73
9,14,210
4,26,54
3,2,204
9,59,181
4,14,203
4,34,78
7,64,246
9,59,74
3,59,181
4,64,239
3,56,160
4,64,164
4,34,221
4,14,203
9,59,74
13,12,80
13,12,80
13,12,80
13,12,80
13,12,147
10,41,38
5,27,251
10,41,144
10,47,202
10,47,202
10,16,42
10,16,202
13,47,147
13,47,40
10,47,85
13,47,40
13,47,147
13,47,147
13,47,40
13,47,40
13,47,40
13,47,40
13,47,40
13,47,40
13,47,40
13,47,40
13,47,40
10,47,85
10,47,85
10,47,85
10,47,85
10,47,85
10,47,202
10,16,202
10,16,202
10,16,202
10,16,42
10,16,42
10,16,42
10,16,42
10,16,42
10,16,42
10,16,13
10,16,13
10,16,13
10,16,13
10,16,13
10,16,13
10,16,13
10,16,13
10,16,13
5,27,251
11,19,182
11,30,75
11,30,75
11,30,75
11,30,95
11,30,75
11,30,75
11,30,75
11,30,75
11,19,125
11,19,133
11,6,245
11,6,245
11,19,125
11,30,75
11,30,75
11,19,125
5,6,89
5,27,135
5,27,135
5,27,25
5,6,135
11,6,245
5,6,135
5,27,25
5,27,251
5,6,135
11,19,182
11,19,125
11,19,133
11,6,133
11,6,133
11,6,245
5,6,89
11,6,133
11,19,125
8,18,26
15,52,41
15,52,41
12,52,41
12,58,244
9,42,5
9,37,5
9,25,209
3,25,209
3,25,159
3,25,159
9,25,209
9,37,209
3,25,209
9,42,5
9,25,209
9,25,209
3,36,159
3,36,159
3,36,73
3,36,73
3,36,73
3,36,204
3,36,128
3,36,73
9,43,249
2,15,206
9,59,59
4,26,141
4,26,78
9,64,74
9,59,74
4,34,221
9,59,82
9,59,211
9,59,82
4,60,143
4,26,141
4,26,141
9,59,181
13,12,80
13,12,80
13,12,80
13,12,80
13,12,80
13,47,40
13,47,40
13,12,2
13,12,2
13,12,2
13,12,165
13,12,2
13,12,2
10,47,85
10,47,85
13,12,2
13,12,147
13,47,147
13,47,40
13,47,40
13,47,40
13,47,40
13,47,40
13,47,40
13,47,85
10,47,85
10,47,85
10,47,85
10,47,85
10,47,85
10,47,85
10,47,85
10,47,202
10,16,202
10,16,202
10,16,202
10,16,42
10,16,42
10,16,42
10,16,42
10,16,42
10,16,42
10,16,13
10,16,13
10,16,13
10,16,13
10,16,13
10,16,13
10,16,13
10,41,144
5,27,251
11,30,75
11,30,95
11,30,75
11,30,75
11,30,75
11,30,75
11,30,75
11,30,75
11,30,75
11,30,182
11,19,125
11,6,245
11,6,245
11,6,133
11,19,125
11,30,75
11,30,182
11,6,245
5,6,89
5,6,135
5,6,89
5,27,135
5,27,135
11,6,245
5,6,89
5,27,25
5,27,251
5,27,135
11,19,125
11,19,133
11,19,182
11,19,133
11,6,245
11,6,89
5,6,89
11,6,133
11,19,133
8,18,56
15,15,224
15,15,224
15,52,41
12,58,244
9,42,171
9,37,5
3,25,209
9,37,209
9,37,142
9,37,209
3,25,159
9,25,209
9,25,209
9,37,5
9,37,121
9,25,209
3,25,159
3,36,73
3,36,73
3,37,209
3,2,128
9,43,210
4,14,180
3,36,204
3,2,128
9,14,185
3,36,204
3,2,37
9,64,36
9,64,74
4,34,126
4,60,177
3,59,149
9,59,82
4,60,177
4,64,203
3,56,160
3,2,81
3,36,73
13,12,80
13,12,80
13,12,80
13,12,80
13,12,80
13,12,80
13,12,80
13,12,80
13,12,80
13,12,165
13,12,165
13,12,165
13,12,2
13,12,2
13,12,147
13,12,147
13,12,147
13,47,147
13,47,147
13,47,40
13,47,40
13,47,40
13,47,40
10,47,85
10,47,85
10,47,202
10,16,202
10,16,202
10,16,42
10,47,202
10,47,85
10,47,85
10,47,202
10,47,202
10,16,202
10,16,202
10,16,202
10,16,42
10,16,42
10,16,42
10,16,42
10,16,42
10,16,13
10,16,13
10,16,13
10,16,13
10,16,13
10,16,13
10,16,13
10,41,38
5,6,89
11,30,182
11,30,95
11,30,95
11,30,95
11,30,95
11,30,95
11,30,95
11,30,75
11,30,75
11,30,75
11,19,125
11,6,245
11,6,245
11,19,133
11,19,182
11,19,182
11,30,182
11,6,245
11,6,245
5,6,89
5,6,135
5,27,135
5,27,25
11,6,133
5,6,89
5,27,25
5,27,25
5,6,135
11,6,133
11,6,133
11,19,125
11,19,125
11,6,133
11,6,245
5,6,89
11,6,133
11,19,133
8,18,139
15,15,79
15,15,224
15,15,41
12,52,41
9,58,53
9,25,209
3,25,209
3,25,209
9,37,209
3,25,209
3,25,209
3,25,209
3,25,159
9,37,121
9,37,121
9,25,209
3,25,159
3,36,73
3,25,209
9,43,249
9,43,93
9,43,93
3,36,73
9,43,210
9,43,93
3,36,204
3,36,204
3,2,204
7,64,246
2,55,131
14,61,166
4,64,216
3,36,50
3,59,149
4,60,126
4,64,207
3,2,156
3,36,73
3,36,204
13,12,80
13,12,80
13,12,80
13,12,80
13,12,80
13,12,80
13,12,80
13,12,80
13,12,80
13,12,165
13,12,165
13,12,165
13,12,2
13,12,2
13,12,2
13,12,2
13,12,2
13,12,147
13,47,147
13,47,147
13,47,147
13,47,40
13,47,40
13,47,40
13,47,40
10,47,85
10,16,202
10,41,38
5,41,91
10,16,42
10,47,85
10,47,85
10,47,202
10,47,202
10,16,202
10,16,202
10,16,202
10,16,42
10,16,42
10,16,42
10,16,42
10,16,42
10,16,42
10,16,13
10,16,13
10,16,13
10,16,13
10,16,13
10,41,144
5,27,25
11,19,125
11,30,75
11,30,95
11,30,95
11,30,95
11,30,95
11,30,95
11,30,95
11,30,95
11,30,95
11,30,182
11,19,133
11,6,245
11,6,133
11,19,125
11,19,182
11,19,182
11,19,182
11,6,133
11,6,133
5,6,89
5,6,135
5,27,135
5,27,135
5,6,89
5,6,89
5,27,25
5,27,25
11,6,245
11,19,133
11,19,133
11,6,245
11,6,245
11,6,245
11,6,133
11,6,245
11,19,125
11,19,7
8,18,139
15,24,79
15,15,224
12,52,41
15,52,41
12,58,244
9,37,5
3,25,209
3,25,159
3,25,209
3,25,209
3,25,209
3,25,159
9,25,209
9,37,5
9,37,142
9,37,209
9,37,5
3,36,73
9,37,142
9,43,185
9,37,142
3,37,35
3,36,73
9,43,210
15,15,224
3,36,73
3,36,22
3,2,97
4,60,126
14,61,102
14,61,223
2,35,108
4,34,216
4,64,164
4,34,126
16,60,177
4,64,164
4,64,239
9,64,207
13,12,80
13,12,80
13,12,80
13,12,80
13,12,80
13,12,80
13,12,80
13,12,80
13,12,80
13,12,80
13,12,2
13,47,40
13,12,147
13,12,2
13,12,2
13,12,2
13,12,147
13,47,40
13,47,147
13,47,147
13,47,147
13,47,40
13,47,40
13,47,40
13,47,40
13,47,40
10,47,85
10,16,144
10,41,144
10,16,42
10,47,202
10,47,202
10,47,202
10,47,202
10,16,202
10,16,202
10,16,202
10,16,42
10,16,42
10,16,42
10,16,42
10,16,42
10,16,42
10,16,13
10,16,13
10,16,13
10,16,13
10,16,13
10,41,38
11,19,182
11,30,95
11,30,95
11,30,95
11,30,75
11,30,75
11,30,95
11,30,95
11,30,75
11,30,75
11,19,125
11,6,133
11,6,245
11,6,133
11,19,125
11,30,75
11,30,182
11,19,125
11,19,125
11,6,133
11,6,245
5,6,89
5,6,135
5,27,135
5,27,25
5,27,25
5,27,25
5,27,251
5,27,25
5,6,245
11,19,133
11,19,133
11,19,133
11,6,133
11,19,133
11,19,133
11,19,133
11,19,125
11,19,254
8,18,139
15,15,224
15,52,41
15,52,41
15,52,41
15,15,41
4,58,244
9,37,121
3,25,159
3,25,159
3,25,209
3,25,209
3,25,159
9,25,86
9,37,5
9,37,5
3,25,209
3,25,159
3,36,73
3,2,128
9,43,59
3,36,73
3,2,35
3,2,204
9,43,249
9,43,210
9,37,59
9,59,59
4,26,119
2,60,120
14,23,217
4,60,177
3,59,149
3,2,156
4,60,177
2,35,223
16,35,231
16,60,177
16,60,58
16,35,231
13,12,80
13,12,80
13,12,80
13,12,80
13,12,80
13,12,80
13,12,80
13,12,80
13,12,80
13,12,80
13,12,165
13,12,2
13,12,165
13,12,165
13,12,2
13,12,2
13,47,40
10,47,202
13,47,40
13,47,147
13,47,147
13,47,40
13,47,40
13,47,40
13,47,40
13,47,40
10,47,85
10,47,85
10,47,85
10,47,85
10,16,202
10,47,202
10,47,202
10,47,202
10,16,202
10,16,202
10,16,202
10,16,42
10,16,42
10,16,42
10,16,42
10,16,42
10,16,42
10,16,13
10,16,13
10,16,13
10,16,13
10,16,13
10,16,13
5,27,251
11,30,95
11,30,95
11,30,95
11,30,75
11,30,95
11,30,95
11,30,95
11,30,75
11,19,125
11,6,133
5,6,245
11,6,133
11,19,125
11,19,182
11,30,75
11,19,182
11,19,125
11,6,133
11,6,245
5,6,135
5,6,135
5,27,135
5,27,135
5,27,25
5,27,25
5,27,251
5,27,251
5,27,135
5,6,89
11,6,133
11,19,133
11,19,125
11,19,125
11,19,125
11,19,125
11,19,125
11,19,133
5,57,99
15,21,8
15,52,41
15,15,224
15,15,224
15,15,224
15,15,224
4,26,41
9,43,210
9,37,121
3,25,209
3,25,159
3,25,209
3,25,159
3,25,159
9,25,209
3,25,209
3,25,159
3,36,73
3,36,73
3,36,73
3,37,121
3,36,73
