0.011795,0.50318,0.99491
0.93021,0.93074,0.98447
0.56045,0.17648,0.10359
0.93856,0.53224,0.36829
0.37035,0.65782,0.98308
0.81447,0.37099,0.22942
0.76535,0.81357,0.96375
0.5219,0.39412,0.22013
0.38795,0.080695,0.042056
0.5546,0.49256,0.46803
0.35134,0.26957,0.1618
0.17676,0.10522,0.097457
0.88742,0.45179,0.29092
0.18187,0.57587,0.98622
0.70489,0.28335,0.17525
0.71504,0.48189,0.29937
0.77886,0.47446,0.28578
0.72875,0.79436,0.97261
0.22517,0.039289,0.024405
0.46438,0.26383,0.1534
0.002964,0.48614,0.99593
0.67022,0.26589,0.16838
0.42366,0.084201,0.040217
0.95244,0.53039,0.36297
0.97976,0.97396,0.99157
0.28409,0.61728,0.98922
0.70782,0.54887,0.42292
0.83669,0.36278,0.22018
0.2529,0.19657,0.11232
0.36071,0.20504,0.12871
0.73621,0.27652,0.16776
0.58848,0.35945,0.21866
0.59178,0.53199,0.53221
0.019246,0.53043,0.99427
0.35654,0.65609,0.98759
0.57905,0.17126,0.10061
0.88589,0.40726,0.24795
0.35673,0.2938,0.30781
0.5202,0.11329,0.051824
0.90545,0.44852,0.29011
0.86029,0.8753,0.97467
0.96286,0.58366,0.4143
0.3218,0.27869,0.13698
0.68974,0.42806,0.25564
0.77399,0.39089,0.24431
0.87619,0.66078,0.61345
0.11234,0.55417,0.98707
0.78549,0.32081,0.19929
0.59892,0.47518,0.35922
0.58599,0.5116,0.21765
0.67903,0.50862,0.30811
0.91911,0.91879,0.98355
0.43241,0.38781,0.15244
0.65688,0.21383,0.12494
0.48497,0.34534,0.20651
0.1351,0.1331,0.18585
0.81505,0.60056,0.46603
0.79517,0.53494,0.35612
0.4875,0.45216,0.42708
0.32033,0.1049,0.067792
0.86126,0.48546,0.31481
0.34215,0.054283,0.026116
0.56637,0.44006,0.27222
0.20165,0.58343,0.98795
0.096879,0.046838,0.034245
0.93283,0.48663,0.3272
0.21432,0.18506,0.23344
0.51053,0.43945,0.1894
0.7997,0.83301,0.9706
0.47812,0.39219,0.27874
0.47612,0.15619,0.098228
0.63079,0.76368,0.97433
0.56628,0.2584,0.16217
0.70136,0.34067,0.21484
0.74002,0.70722,0.76168
0.47505,0.70379,0.97558
0.14738,0.12114,0.088858
0.408,0.47671,0.69098
0.39151,0.31796,0.17849
0.83942,0.41505,0.26894
0.56544,0.16108,0.094081
0.9506,0.53815,0.37936
0.0035294,0.46636,0.99385
